# target=gj3929b eclipse=3 centroid=(62,68) aper_r=4 n=3891
# BJD_TDB    relative_flux
2.461071460972029250e+06 1.001315593719482422e+00
2.461071461038168054e+06 1.002313613891601562e+00
2.461071461104306858e+06 1.001981496810913086e+00
2.461071461170445662e+06 1.001578092575073242e+00
2.461071461236584000e+06 1.002346038818359375e+00
2.461071461302722804e+06 1.002015471458435059e+00
2.461071461368861608e+06 1.001109838485717773e+00
2.461071461435000412e+06 1.002264976501464844e+00
2.461071461501139216e+06 1.000674009323120117e+00
2.461071461567278020e+06 1.001929640769958496e+00
2.461071461633416824e+06 1.002751111984252930e+00
2.461071461699555628e+06 1.001385211944580078e+00
2.461071461765694432e+06 1.001615285873413086e+00
2.461071461831833236e+06 1.002477288246154785e+00
2.461071461897972040e+06 1.000204086303710938e+00
2.461071461964110844e+06 1.002235889434814453e+00
2.461071462030249648e+06 1.001027226448059082e+00
2.461071462096388452e+06 1.000521659851074219e+00
2.461071462162527256e+06 1.000630259513854980e+00
2.461071462228665594e+06 9.999319314956665039e-01
2.461071462294804398e+06 1.001505136489868164e+00
2.461071462360943202e+06 1.002127289772033691e+00
2.461071462427082006e+06 1.000385642051696777e+00
2.461071462493220810e+06 1.000774502754211426e+00
2.461071462559359614e+06 1.000614047050476074e+00
2.461071462625498418e+06 1.000994801521301270e+00
2.461071462691637222e+06 1.002486944198608398e+00
2.461071462757776026e+06 1.002391457557678223e+00
2.461071462823914830e+06 1.001717448234558105e+00
2.461071462890053634e+06 1.001407980918884277e+00
2.461071462956192438e+06 1.001578092575073242e+00
2.461071463022331242e+06 1.000955939292907715e+00
2.461071463088470045e+06 1.001686573028564453e+00
2.461071463154608849e+06 1.002762436866760254e+00
2.461071463220747188e+06 1.002378463745117188e+00
2.461071463286885992e+06 1.000445604324340820e+00
2.461071463353024796e+06 1.002038240432739258e+00
2.461071463419163600e+06 1.002172708511352539e+00
2.461071463485302404e+06 9.996305704116821289e-01
2.461071463551441208e+06 1.001616954803466797e+00
2.461071463617580011e+06 1.000819802284240723e+00
2.461071463683718815e+06 1.001213550567626953e+00
2.461071463749857619e+06 1.000931620597839355e+00
2.461071463815996423e+06 1.001696348190307617e+00
2.461071463882135227e+06 1.001116275787353516e+00
2.461071463948274031e+06 1.002164602279663086e+00
2.461071464014412835e+06 1.001032114028930664e+00
2.461071464080551639e+06 1.002023577690124512e+00
2.461071464146690443e+06 1.000852227210998535e+00
2.461071464212828781e+06 1.001524567604064941e+00
2.461071464278967585e+06 1.001944184303283691e+00
2.461071464345106389e+06 1.000879764556884766e+00
2.461071464411245193e+06 1.000933289527893066e+00
2.461071464477383997e+06 1.002802968025207520e+00
2.461071464543522801e+06 1.001958847045898438e+00
2.461071464609661605e+06 1.000884652137756348e+00
2.461071464675800409e+06 1.000132799148559570e+00
2.461071464741939213e+06 1.001531124114990234e+00
2.461071464808078017e+06 1.001845359802246094e+00
2.461071464874216821e+06 1.001364231109619141e+00
2.461071464940355625e+06 1.000939726829528809e+00
2.461071465006494429e+06 1.001043438911437988e+00
2.461071465072633233e+06 1.001361012458801270e+00
2.461071465138772037e+06 1.000874876976013184e+00
2.461071465204910375e+06 1.000187993049621582e+00
2.461071465271049179e+06 1.002171039581298828e+00
2.461071465337187983e+06 1.001070976257324219e+00
2.461071465403326787e+06 1.000669121742248535e+00
2.461071465469465591e+06 1.002159714698791504e+00
2.461071465535604395e+06 1.000936508178710938e+00
2.461071465601743199e+06 1.000980257987976074e+00
2.461071465667882003e+06 1.001299381256103516e+00
2.461071465734020807e+06 9.995657801628112793e-01
2.461071465800159611e+06 1.000973701477050781e+00
2.461071465866298415e+06 9.999027848243713379e-01
2.461071465932437219e+06 1.000904083251953125e+00
2.461071465998576023e+06 1.001540780067443848e+00
2.461071466064714827e+06 1.000325679779052734e+00
2.461071466130853631e+06 1.000388860702514648e+00
2.461071466196991969e+06 1.001069307327270508e+00
2.461071466263130773e+06 1.000043749809265137e+00
2.461071466329269577e+06 1.000200867652893066e+00
2.461071466395408381e+06 1.001335024833679199e+00
2.461071466461547185e+06 1.001122832298278809e+00
2.461071466527685989e+06 1.001258850097656250e+00
2.461071466593824793e+06 1.000680446624755859e+00
2.461071466659963597e+06 1.002922773361206055e+00
2.461071466726102401e+06 1.001386880874633789e+00
2.461071466792241205e+06 1.001793503761291504e+00
2.461071466858380008e+06 1.001069307327270508e+00
2.461071466924518812e+06 1.002260208129882812e+00
2.461071466990657616e+06 1.000385642051696777e+00
2.461071467056796420e+06 1.001723885536193848e+00
2.461071467122934759e+06 1.000920295715332031e+00
2.461071467189073563e+06 1.001113057136535645e+00
2.461071467255212367e+06 1.001232981681823730e+00
2.461071467321351171e+06 1.002161383628845215e+00
2.461071467387489974e+06 1.002470850944519043e+00
2.461071467453628778e+06 1.000011324882507324e+00
2.461071467519767582e+06 1.000452041625976562e+00
2.461071467585906386e+06 1.002209901809692383e+00
2.461071467652045190e+06 1.001098513603210449e+00
2.461071467718183994e+06 1.000231742858886719e+00
2.461071467784322798e+06 1.000016212463378906e+00
2.461071467850461602e+06 1.000952720642089844e+00
2.461071467916600406e+06 1.000633478164672852e+00
2.461071467982739210e+06 1.001600742340087891e+00
2.461071468048878014e+06 1.001555442810058594e+00
2.461071468115016352e+06 9.999627470970153809e-01
2.461071468181155156e+06 1.000409960746765137e+00
2.461071468247293960e+06 1.000785827636718750e+00
2.461071468313432764e+06 1.000967264175415039e+00
2.461071468379571568e+06 1.001049876213073730e+00
2.461071468445710372e+06 1.000615715980529785e+00
2.461071468511849176e+06 1.000636696815490723e+00
2.461071468577987980e+06 1.000586509704589844e+00
2.461071468644126784e+06 1.000374317169189453e+00
2.461071468710265588e+06 1.001082301139831543e+00
2.461071468776404392e+06 1.000628590583801270e+00
2.461071468842543196e+06 1.001113057136535645e+00
2.461071468908682000e+06 1.000510334968566895e+00
2.461071468974820804e+06 1.001198887825012207e+00
2.461071469040959608e+06 1.000481247901916504e+00
2.461071469107097946e+06 1.000837683677673340e+00
2.461071469173236750e+06 1.001093626022338867e+00
2.461071469239375554e+06 1.000973701477050781e+00
2.461071469305514358e+06 1.001019120216369629e+00
2.461071469371653162e+06 1.001396656036376953e+00
2.461071469437791966e+06 1.001399874687194824e+00
2.461071469503930770e+06 1.000418066978454590e+00
2.461071469570069574e+06 1.001680135726928711e+00
2.461071469636208378e+06 1.000179886817932129e+00
2.461071469702347182e+06 1.000900864601135254e+00
2.461071469768485986e+06 1.000541090965270996e+00
2.461071469834624790e+06 9.997277855873107910e-01
2.461071469900763594e+06 1.000884652137756348e+00
2.461071469966902398e+06 1.001040220260620117e+00
2.461071470033041202e+06 1.000432610511779785e+00
2.461071470099179540e+06 1.000985026359558105e+00
2.461071470165318344e+06 1.001232981681823730e+00
2.461071470231457148e+06 1.000301361083984375e+00
2.461071470297595952e+06 1.002414107322692871e+00
2.461071470363734756e+06 1.000486016273498535e+00
2.461071470429873560e+06 1.000989913940429688e+00
2.461071470496012364e+06 1.000584840774536133e+00
2.461071470562151168e+06 1.001137375831604004e+00
2.461071470628289972e+06 1.001770853996276855e+00
2.461071470694428775e+06 1.001284837722778320e+00
2.461071470760567579e+06 1.000701546669006348e+00
2.461071470826706383e+06 1.000789046287536621e+00
2.461071470892845187e+06 1.001258850097656250e+00
2.461071470958983991e+06 1.001111507415771484e+00
2.461071471025122795e+06 1.001258850097656250e+00
2.461071471091261134e+06 1.000714540481567383e+00
2.461071471157399938e+06 9.997277855873107910e-01
2.461071471223538741e+06 1.001328587532043457e+00
2.461071471289677545e+06 1.000309467315673828e+00
2.461071471355816349e+06 1.001629948616027832e+00
2.461071471421955153e+06 1.000767946243286133e+00
2.461071471488093957e+06 1.001641273498535156e+00
2.461071471554232761e+06 9.997083544731140137e-01
2.461071471620371565e+06 1.001341462135314941e+00
2.461071471686510369e+06 9.995852112770080566e-01
2.461071471752649173e+06 1.001404762268066406e+00
2.461071471818787977e+06 1.001542448997497559e+00
2.461071471884926781e+06 1.000311136245727539e+00
2.461071471951065585e+06 1.000597834587097168e+00
2.461071472017204389e+06 1.000976920127868652e+00
2.461071472083342727e+06 1.001906991004943848e+00
2.461071472149481531e+06 1.000592947006225586e+00
2.461071472215620335e+06 1.000082612037658691e+00
2.461071472281759139e+06 1.001446843147277832e+00
2.461071472347897943e+06 1.001273512840270996e+00
2.461071472414036747e+06 1.002551794052124023e+00
2.461071472480175551e+06 9.994069933891296387e-01
2.461071472546314355e+06 1.001597523689270020e+00
2.461071472612453159e+06 1.000933289527893066e+00
2.461071472678591963e+06 1.000759840011596680e+00
2.461071472744730767e+06 1.000829577445983887e+00
2.461071472810869571e+06 1.000973701477050781e+00
2.461071472877008375e+06 1.000627040863037109e+00
2.461071472943147179e+06 1.000162005424499512e+00
2.461071473009285517e+06 1.000878095626831055e+00
2.461071473075424321e+06 1.000665903091430664e+00
2.461071473141563125e+06 1.001962065696716309e+00
2.461071473207701929e+06 1.001615285873413086e+00
2.461071473273840733e+06 1.000659465789794922e+00
2.461071473339979537e+06 1.000664234161376953e+00
2.461071473406118341e+06 1.001853466033935547e+00
2.461071473472257145e+06 1.000698328018188477e+00
2.461071473538395949e+06 1.001594305038452148e+00
2.461071473604534753e+06 1.000951051712036133e+00
2.461071473670673557e+06 1.001048207283020020e+00
2.461071473736812361e+06 1.000502228736877441e+00
2.461071473802951165e+06 1.001665592193603516e+00
2.461071473869089969e+06 1.000761508941650391e+00
2.461071473935228772e+06 1.000787377357482910e+00
2.461071474001367111e+06 1.001401424407958984e+00
2.461071474067505915e+06 1.002276420593261719e+00
2.461071474133644719e+06 1.000021100044250488e+00
2.461071474199783523e+06 1.000908970832824707e+00
2.461071474265922327e+06 1.000610828399658203e+00
2.461071474332061131e+06 1.001527786254882812e+00
2.461071474398199935e+06 1.001164913177490234e+00
2.461071474464338738e+06 1.000800371170043945e+00
2.461071474530477542e+06 1.001597523689270020e+00
2.461071474596616346e+06 9.998412132263183594e-01
2.461071474662755150e+06 1.000458478927612305e+00
2.461071474728893954e+06 1.000954270362854004e+00
2.461071474795032758e+06 1.001472711563110352e+00
2.461071474861171562e+06 1.002085208892822266e+00
2.461071474927310366e+06 1.000520110130310059e+00
2.461071474993448704e+06 1.000046968460083008e+00
2.461071475059587508e+06 1.001381993293762207e+00
2.461071475125726312e+06 1.001425743103027344e+00
2.461071475191865116e+06 9.996775984764099121e-01
2.461071475258003920e+06 1.001184344291687012e+00
2.461071475324142724e+06 1.001450061798095703e+00
2.461071475390281528e+06 1.001122832298278809e+00
2.461071475456420332e+06 1.001777410507202148e+00
2.461071475522559136e+06 1.000239729881286621e+00
2.461071475588697940e+06 1.001725554466247559e+00
2.461071475654836744e+06 1.001647710800170898e+00
2.461071475720975548e+06 1.000675678253173828e+00
2.461071475787114352e+06 1.000677227973937988e+00
2.461071475853253156e+06 1.001764416694641113e+00
2.461071475919391960e+06 1.000343441963195801e+00
2.461071475985530298e+06 1.000594615936279297e+00
2.461071476051669102e+06 1.001228094100952148e+00
2.461071476117807906e+06 1.000481247901916504e+00
2.461071476183946710e+06 9.999271035194396973e-01
2.461071476250085514e+06 1.000489354133605957e+00
2.461071476316224318e+06 1.001019120216369629e+00
2.461071476382363122e+06 1.000570297241210938e+00
2.461071476448501926e+06 1.001090407371520996e+00
2.461071476514640730e+06 1.000077724456787109e+00
2.461071476580779534e+06 1.000964045524597168e+00
2.461071476646918338e+06 1.001046657562255859e+00
2.461071476713057142e+06 1.001254081726074219e+00
2.461071476779195946e+06 1.000729084014892578e+00
2.461071476845334750e+06 1.001164913177490234e+00
2.461071476911473554e+06 1.000735521316528320e+00
2.461071476977611892e+06 1.001111507415771484e+00
2.461071477043750696e+06 1.000064849853515625e+00
2.461071477109889500e+06 1.001715779304504395e+00
2.461071477176028304e+06 1.001597523689270020e+00
2.461071477242167108e+06 9.997472763061523438e-01
2.461071477308305912e+06 1.001527786254882812e+00
2.461071477374444716e+06 9.995787739753723145e-01
2.461071477440583520e+06 1.000759840011596680e+00
2.461071477506722324e+06 1.000155568122863770e+00
2.461071477572861128e+06 1.000285148620605469e+00
2.461071477638999932e+06 1.000808477401733398e+00
2.461071477705138735e+06 1.001477599143981934e+00
2.461071477771277539e+06 9.996435642242431641e-01
2.461071477837416343e+06 9.995787739753723145e-01
2.461071477903555147e+06 1.002239108085632324e+00
2.461071477969693486e+06 1.001589417457580566e+00
2.461071478035832290e+06 1.001529455184936523e+00
2.461071478101971094e+06 1.000324010848999023e+00
2.461071478168109898e+06 1.002247214317321777e+00
2.461071478234248701e+06 1.000978589057922363e+00
2.461071478300387505e+06 1.000669121742248535e+00
2.461071478366526309e+06 1.001137375831604004e+00
2.461071478432665113e+06 9.990116953849792480e-01
2.461071478498803917e+06 1.000247836112976074e+00
2.461071478564942721e+06 1.000090718269348145e+00
2.461071478631081525e+06 1.000473141670227051e+00
2.461071478697220329e+06 1.000672340393066406e+00
2.461071478763359133e+06 1.000862002372741699e+00
2.461071478829497937e+06 9.998720288276672363e-01
2.461071478895636275e+06 1.001095294952392578e+00
2.461071478961775079e+06 1.001070976257324219e+00
2.461071479027913883e+06 1.001843810081481934e+00
2.461071479094052687e+06 1.000304579734802246e+00
2.461071479160191491e+06 1.000450372695922852e+00
2.461071479226330295e+06 1.000264048576354980e+00
2.461071479292469099e+06 1.000111818313598633e+00
2.461071479358607903e+06 9.994620680809020996e-01
2.461071479424746707e+06 1.001803278923034668e+00
2.461071479490885511e+06 1.000405073165893555e+00
2.461071479557024315e+06 1.000738859176635742e+00
2.461071479623163119e+06 1.000008106231689453e+00
2.461071479689301923e+06 1.000887870788574219e+00
2.461071479755440727e+06 1.000137686729431152e+00
2.461071479821579531e+06 1.001132488250732422e+00
2.461071479887717869e+06 1.000518441200256348e+00
2.461071479953856673e+06 1.000443935394287109e+00
2.461071480019995477e+06 1.000638365745544434e+00
2.461071480086134281e+06 1.000119924545288086e+00
2.461071480152273085e+06 1.000385642051696777e+00
2.461071480218411889e+06 1.000272154808044434e+00
2.461071480284550693e+06 1.000324010848999023e+00
2.461071480350689497e+06 1.000819802284240723e+00
2.461071480416828301e+06 1.000218749046325684e+00
2.461071480482967105e+06 1.000479578971862793e+00
2.461071480549105909e+06 9.999983906745910645e-01
2.461071480615244713e+06 1.000234961509704590e+00
2.461071480681383517e+06 1.001032114028930664e+00
2.461071480747522321e+06 9.994021654129028320e-01
2.461071480813661125e+06 1.000894308090209961e+00
2.461071480879799463e+06 1.001727104187011719e+00
2.461071480945938267e+06 1.001813054084777832e+00
2.461071481012077071e+06 1.001106619834899902e+00
2.461071481078215875e+06 1.001064419746398926e+00
2.461071481144354679e+06 1.000272154808044434e+00
2.461071481210493483e+06 1.000257611274719238e+00
2.461071481276632287e+06 9.994329214096069336e-01
2.461071481342771091e+06 1.001218438148498535e+00
2.461071481408909895e+06 1.000273823738098145e+00
2.461071481475048698e+06 1.000742077827453613e+00
2.461071481541187502e+06 1.001219987869262695e+00
2.461071481607326306e+06 1.000254392623901367e+00
2.461071481673465110e+06 1.000079393386840820e+00
2.461071481739603914e+06 1.000965595245361328e+00
2.461071481805742718e+06 1.001665592193603516e+00
2.461071481871881057e+06 1.001675248146057129e+00
2.461071481938019861e+06 1.001286387443542480e+00
2.461071482004158664e+06 1.000874876976013184e+00
2.461071482070297468e+06 9.996548891067504883e-01
2.461071482136436272e+06 1.000322461128234863e+00
2.461071482202575076e+06 1.000962376594543457e+00
2.461071482268713880e+06 1.001255631446838379e+00
2.461071482334852684e+06 1.000771164894104004e+00
2.461071482400991488e+06 9.997618198394775391e-01
2.461071482467130292e+06 1.000703215599060059e+00
2.461071482533269096e+06 1.001275062561035156e+00
2.461071482599407900e+06 1.000737190246582031e+00
2.461071482665546704e+06 1.000145792961120605e+00
2.461071482731685508e+06 1.000942945480346680e+00
2.461071482797823846e+06 1.001903772354125977e+00
2.461071482863962650e+06 1.000661015510559082e+00
2.461071482930101454e+06 1.001206994056701660e+00
2.461071482996240258e+06 1.000558972358703613e+00
2.461071483062379062e+06 9.995479583740234375e-01
2.461071483128517866e+06 1.000829577445983887e+00
2.461071483194656670e+06 1.000852227210998535e+00
2.461071483260795474e+06 1.000862002372741699e+00
2.461071483326934278e+06 1.001158475875854492e+00
2.461071483393073082e+06 1.000030755996704102e+00
2.461071483459211886e+06 1.000973701477050781e+00
2.461071483525350690e+06 1.001435518264770508e+00
2.461071483591489494e+06 9.995090961456298828e-01
2.461071483657628298e+06 9.996500611305236816e-01
2.461071483723767102e+06 1.001718997955322266e+00
2.461071483789905906e+06 9.998104572296142578e-01
2.461071483856044244e+06 1.000711321830749512e+00
2.461071483922183048e+06 1.000014543533325195e+00
2.461071483988321852e+06 9.997699260711669922e-01
2.461071484054460656e+06 1.001176238059997559e+00
2.461071484120599460e+06 9.999659657478332520e-01
2.461071484186738264e+06 9.997764229774475098e-01
2.461071484252877068e+06 1.000623822212219238e+00
2.461071484319015872e+06 1.000759840011596680e+00
2.461071484385154676e+06 1.000293254852294922e+00
2.461071484451293480e+06 1.001263737678527832e+00
2.461071484517432284e+06 1.000243067741394043e+00
2.461071484583571088e+06 1.001025557518005371e+00
2.461071484649709892e+06 1.000466585159301758e+00
2.461071484715848695e+06 1.000648021697998047e+00
2.461071484781987034e+06 1.001309156417846680e+00
2.461071484848125838e+06 1.000218749046325684e+00
2.461071484914264642e+06 1.000212192535400391e+00
2.461071484980403446e+06 1.000421285629272461e+00
2.461071485046542250e+06 1.000314354896545410e+00
2.461071485112681054e+06 1.001589417457580566e+00
2.461071485178819858e+06 9.997035264968872070e-01
2.461071485244958661e+06 9.996419548988342285e-01
2.461071485311097465e+06 1.001710891723632812e+00
2.461071485377236269e+06 1.000413179397583008e+00
2.461071485443375073e+06 1.001595854759216309e+00
2.461071485509513877e+06 1.001072525978088379e+00
2.461071485575652681e+06 1.000181436538696289e+00
2.461071485641791485e+06 1.000466585159301758e+00
2.461071485707930289e+06 1.000968933105468750e+00
2.461071485774068628e+06 1.001187562942504883e+00
2.461071485840207431e+06 1.000247836112976074e+00
2.461071485906346235e+06 1.000160455703735352e+00
2.461071485972485039e+06 1.000589728355407715e+00
2.461071486038623843e+06 1.000277042388916016e+00
2.461071486104762647e+06 9.997845292091369629e-01
2.461071486170901451e+06 1.000246286392211914e+00
2.461071486237040255e+06 1.000123143196105957e+00
2.461071486303179059e+06 1.001987934112548828e+00
2.461071486369317863e+06 1.000273823738098145e+00
2.461071486435456667e+06 1.000664234161376953e+00
2.461071486501595471e+06 1.001035332679748535e+00
2.461071486567734275e+06 1.000045418739318848e+00
2.461071486633873079e+06 1.000221967697143555e+00
2.461071486700011883e+06 1.000502228736877441e+00
2.461071486766150221e+06 1.001030445098876953e+00
2.461071486832289025e+06 1.000157117843627930e+00
2.461071486898427829e+06 1.001244306564331055e+00
2.461071486964566633e+06 1.001061201095581055e+00
2.461071487030705437e+06 1.000105261802673340e+00
2.461071487096844241e+06 9.997488856315612793e-01
2.461071487162983045e+06 1.001155257225036621e+00
2.461071487229121849e+06 1.000379085540771484e+00
2.461071487295260653e+06 9.995852112770080566e-01
2.461071487361399457e+06 9.992449879646301270e-01
2.461071487427538261e+06 1.000251173973083496e+00
2.461071487493677065e+06 9.999465346336364746e-01
2.461071487559815869e+06 9.999578595161437988e-01
2.461071487625954673e+06 1.001213550567626953e+00
2.461071487692093477e+06 1.000936508178710938e+00
2.461071487758231815e+06 1.000338673591613770e+00
2.461071487824370619e+06 9.994912743568420410e-01
2.461071487890509423e+06 1.000588178634643555e+00
2.461071487956648227e+06 1.000970482826232910e+00
2.461071488022787031e+06 9.993940591812133789e-01
2.461071488088925835e+06 1.001560211181640625e+00
2.461071488155064639e+06 9.998720288276672363e-01
2.461071488221203443e+06 1.000134468078613281e+00
2.461071488287342247e+06 1.000853896141052246e+00
2.461071488353481051e+06 1.000450372695922852e+00
2.461071488419619855e+06 1.000936508178710938e+00
2.461071488485758658e+06 9.994718432426452637e-01
2.461071488551897462e+06 1.000884652137756348e+00
2.461071488618036266e+06 1.000591397285461426e+00
2.461071488684175070e+06 1.001333475112915039e+00
2.461071488750313409e+06 1.000716090202331543e+00
2.461071488816452213e+06 1.000048637390136719e+00
2.461071488882591017e+06 1.001208662986755371e+00
2.461071488948729821e+06 1.000343441963195801e+00
2.461071489014868625e+06 1.000878095626831055e+00
2.461071489081007428e+06 1.000513553619384766e+00
2.461071489147146232e+06 1.000006437301635742e+00
2.461071489213285036e+06 1.001361012458801270e+00
2.461071489279423840e+06 1.001190900802612305e+00
2.461071489345562644e+06 9.997602105140686035e-01
2.461071489411701448e+06 9.999368190765380859e-01
2.461071489477840252e+06 1.000409960746765137e+00
2.461071489543979056e+06 9.999967813491821289e-01
2.461071489610117860e+06 9.998055696487426758e-01
2.461071489676256664e+06 1.000293254852294922e+00
2.461071489742395002e+06 1.000115036964416504e+00
2.461071489808533806e+06 1.000285148620605469e+00
2.461071489874672610e+06 1.000118255615234375e+00
2.461071489940811414e+06 9.993665218353271484e-01
2.461071490006950218e+06 1.000545978546142578e+00
2.461071490073089022e+06 9.995738863945007324e-01
2.461071490139227826e+06 9.992093443870544434e-01
2.461071490205366630e+06 1.000267386436462402e+00
2.461071490271505434e+06 1.000179886817932129e+00
2.461071490337644238e+06 1.000792264938354492e+00
2.461071490403783042e+06 1.000947833061218262e+00
2.461071490469921846e+06 1.000042080879211426e+00
2.461071490536060650e+06 9.998282790184020996e-01
2.461071490602199454e+06 1.000688552856445312e+00
2.461071490668337792e+06 9.997942447662353516e-01
2.461071490734476596e+06 1.000975370407104492e+00
2.461071490800615400e+06 1.000960826873779297e+00
2.461071490866754204e+06 1.000468254089355469e+00
2.461071490932893008e+06 1.000064849853515625e+00
2.461071490999031812e+06 9.996873140335083008e-01
2.461071491065170616e+06 9.997715353965759277e-01
2.461071491131309420e+06 1.000278711318969727e+00
2.461071491197448224e+06 9.998331069946289062e-01
2.461071491263587028e+06 9.997164607048034668e-01
2.461071491329725832e+06 1.000207424163818359e+00
2.461071491395864636e+06 9.992384910583496094e-01
2.461071491462003440e+06 1.000019431114196777e+00
2.461071491528142244e+06 1.000993132591247559e+00
2.461071491594281048e+06 1.000492572784423828e+00
2.461071491660419386e+06 1.000217080116271973e+00
2.461071491726558190e+06 9.994021654129028320e-01
2.461071491792696994e+06 1.000045418739318848e+00
2.461071491858835798e+06 9.995447397232055664e-01
2.461071491924974602e+06 1.001007795333862305e+00
2.461071491991113406e+06 1.000238180160522461e+00
2.461071492057252210e+06 1.000777721405029297e+00
2.461071492123391014e+06 1.001973390579223633e+00
2.461071492189529818e+06 1.000492572784423828e+00
2.461071492255668622e+06 1.000874876976013184e+00
2.461071492321807425e+06 1.000947833061218262e+00
2.461071492387946229e+06 9.993422031402587891e-01
2.461071492454085033e+06 9.996192455291748047e-01
2.461071492520223837e+06 1.001147150993347168e+00
2.461071492586362641e+06 9.994167089462280273e-01
2.461071492652500980e+06 1.000187993049621582e+00
2.461071492718639784e+06 1.000691771507263184e+00
2.461071492784778588e+06 1.000452041625976562e+00
2.461071492850917391e+06 1.001440405845642090e+00
2.461071492917056195e+06 1.000090718269348145e+00
2.461071492983194999e+06 1.000077724456787109e+00
2.461071493049333803e+06 1.000123143196105957e+00
2.461071493115472607e+06 1.001270174980163574e+00
2.461071493181611411e+06 9.989841580390930176e-01
2.461071493247750215e+06 9.999837875366210938e-01
2.461071493313889019e+06 1.000918626785278320e+00
2.461071493380027823e+06 1.000568747520446777e+00
2.461071493446166627e+06 1.000081062316894531e+00
2.461071493512305431e+06 1.001202225685119629e+00
2.461071493578444235e+06 1.000891089439392090e+00
2.461071493644582573e+06 9.994831681251525879e-01
2.461071493710721377e+06 9.999189972877502441e-01
2.461071493776860181e+06 1.001093626022338867e+00
2.461071493842998985e+06 1.044735193252563477e+00
2.461071493909137789e+06 9.996792078018188477e-01
2.461071493975276593e+06 1.001145482063293457e+00
2.461071494041415397e+06 1.000693440437316895e+00
2.461071494107554201e+06 1.000573515892028809e+00
2.461071494173693005e+06 9.997731447219848633e-01
2.461071494239831809e+06 9.997488856315612793e-01
2.461071494305970613e+06 1.001451730728149414e+00
2.461071494372109417e+06 1.002264976501464844e+00
2.461071494438248221e+06 1.000445604324340820e+00
2.461071494504387025e+06 1.000508785247802734e+00
2.461071494570525829e+06 9.993827342987060547e-01
2.461071494636664167e+06 1.000955939292907715e+00
2.461071494702802971e+06 1.000379085540771484e+00
2.461071494768941775e+06 9.998914599418640137e-01
2.461071494835080579e+06 9.997456073760986328e-01
2.461071494901219383e+06 9.990295171737670898e-01
2.461071494967358187e+06 1.000819802284240723e+00
2.461071495033496991e+06 1.001325368881225586e+00
2.461071495099635795e+06 9.993875622749328613e-01
2.461071495165774599e+06 1.000532984733581543e+00
2.461071495231913403e+06 1.000186324119567871e+00
2.461071495298052207e+06 1.000418066978454590e+00
2.461071495364191011e+06 1.000810146331787109e+00
2.461071495430329815e+06 1.001032114028930664e+00
2.461071495496468619e+06 9.999578595161437988e-01
2.461071495562607422e+06 1.000202536582946777e+00
2.461071495628745761e+06 1.000262498855590820e+00
2.461071495694884565e+06 1.001720666885375977e+00
2.461071495761023369e+06 9.996970295906066895e-01
2.461071495827162173e+06 9.992952346801757812e-01
2.461071495893300977e+06 1.001075863838195801e+00
