# target=gj3929b eclipse=2 centroid=(61,69) aper_r=4 n=3863
# BJD_TDB    relative_flux
2.460888330557687674e+06 1.002396345138549805e+00
2.460888330623819027e+06 1.001080870628356934e+00
2.460888330689949915e+06 1.000291943550109863e+00
2.460888330756081268e+06 1.000851273536682129e+00
2.460888330822212622e+06 1.001417160034179688e+00
2.460888330888343975e+06 1.000777482986450195e+00
2.460888330954474863e+06 1.000434637069702148e+00
2.460888331020606216e+06 1.000897169113159180e+00
2.460888331086737569e+06 9.998720884323120117e-01
2.460888331152868457e+06 1.001709103584289551e+00
2.460888331218999811e+06 1.001576304435729980e+00
2.460888331285131164e+06 1.001471281051635742e+00
2.460888331351262052e+06 9.997490644454956055e-01
2.460888331417393405e+06 1.000879168510437012e+00
2.460888331483524758e+06 1.000093460083007812e+00
2.460888331549655646e+06 1.000705361366271973e+00
2.460888331615786999e+06 9.999573826789855957e-01
2.460888331681918353e+06 1.000702023506164551e+00
2.460888331748049241e+06 9.995899200439453125e-01
2.460888331814180594e+06 1.001082539558410645e+00
2.460888331880311947e+06 1.000221490859985352e+00
2.460888331946443301e+06 1.000851273536682129e+00
2.460888332012574188e+06 1.001509070396423340e+00
2.460888332078705542e+06 9.992274641990661621e-01
2.460888332144836895e+06 1.000634789466857910e+00
2.460888332210967783e+06 1.000984191894531250e+00
2.460888332277099136e+06 1.001217007637023926e+00
2.460888332343230490e+06 1.000544548034667969e+00
2.460888332409361377e+06 1.001116991043090820e+00
2.460888332475492731e+06 1.000641345977783203e+00
2.460888332541624084e+06 9.996752142906188965e-01
2.460888332607754972e+06 1.001850247383117676e+00
2.460888332673886325e+06 1.000956296920776367e+00
2.460888332740017679e+06 1.000316619873046875e+00
2.460888332806148566e+06 1.001427054405212402e+00
2.460888332872279920e+06 1.001171112060546875e+00
2.460888332938411273e+06 1.000351071357727051e+00
2.460888333004542626e+06 9.995866417884826660e-01
2.460888333070673514e+06 1.000154137611389160e+00
2.460888333136804868e+06 1.001028418540954590e+00
2.460888333202936221e+06 1.001077651977539062e+00
2.460888333269067109e+06 1.001689434051513672e+00
2.460888333335198462e+06 1.001876473426818848e+00
2.460888333401329815e+06 1.001386046409606934e+00
2.460888333467460703e+06 1.000826716423034668e+00
2.460888333533592056e+06 1.000439643859863281e+00
2.460888333599723410e+06 1.002071619033813477e+00
2.460888333665854298e+06 1.001046419143676758e+00
2.460888333731985651e+06 1.000892281532287598e+00
2.460888333798117004e+06 1.001162886619567871e+00
2.460888333864247892e+06 1.000808596611022949e+00
2.460888333930379245e+06 1.000843048095703125e+00
2.460888333996510599e+06 1.001714110374450684e+00
2.460888334062641952e+06 1.000989079475402832e+00
2.460888334128772840e+06 1.001261353492736816e+00
2.460888334194904193e+06 1.001805901527404785e+00
2.460888334261035547e+06 1.000721693038940430e+00
2.460888334327166434e+06 1.002040505409240723e+00
2.460888334393297788e+06 1.002480030059814453e+00
2.460888334459429141e+06 1.001515626907348633e+00
2.460888334525560029e+06 9.994685649871826172e-01
2.460888334591691382e+06 1.000908732414245605e+00
2.460888334657822736e+06 1.000588893890380859e+00
2.460888334723953623e+06 1.001351594924926758e+00
2.460888334790084977e+06 1.001782894134521484e+00
2.460888334856216330e+06 1.000575780868530273e+00
2.460888334922347218e+06 1.001013636589050293e+00
2.460888334988478571e+06 1.001551628112792969e+00
2.460888335054609925e+06 1.000498652458190918e+00
2.460888335120741278e+06 1.000316619873046875e+00
2.460888335186872166e+06 1.001016974449157715e+00
2.460888335253003519e+06 1.000495314598083496e+00
2.460888335319134872e+06 9.998638629913330078e-01
2.460888335385265760e+06 1.002097845077514648e+00
2.460888335451397114e+06 1.001169443130493164e+00
2.460888335517528467e+06 1.001089096069335938e+00
2.460888335583659355e+06 1.000529766082763672e+00
2.460888335649790708e+06 1.000237822532653809e+00
2.460888335715922061e+06 1.001756668090820312e+00
2.460888335782052949e+06 1.002017498016357422e+00
2.460888335848184302e+06 1.001072764396667480e+00
2.460888335914315656e+06 1.001244902610778809e+00
2.460888335980446544e+06 1.000766038894653320e+00
2.460888336046577897e+06 1.000967741012573242e+00
2.460888336112709250e+06 1.000367403030395508e+00
2.460888336178840138e+06 1.001338481903076172e+00
2.460888336244971491e+06 1.001075983047485352e+00
2.460888336311102845e+06 1.000078678131103516e+00
2.460888336377234198e+06 1.001023530960083008e+00
2.460888336443365086e+06 9.995423555374145508e-01
2.460888336509496439e+06 9.996850490570068359e-01
2.460888336575627793e+06 1.000526547431945801e+00
2.460888336641758680e+06 1.000282168388366699e+00
2.460888336707890034e+06 1.000743031501770020e+00
2.460888336774021387e+06 1.001038312911987305e+00
2.460888336840152275e+06 1.000252604484558105e+00
2.460888336906283628e+06 1.000462532043457031e+00
2.460888336972414982e+06 1.000144362449645996e+00
2.460888337038545869e+06 1.000352621078491211e+00
2.460888337104677223e+06 1.000890612602233887e+00
2.460888337170808576e+06 1.001812458038330078e+00
2.460888337236939464e+06 1.000956296920776367e+00
2.460888337303070817e+06 1.001069426536560059e+00
2.460888337369202171e+06 1.000118136405944824e+00
2.460888337435333524e+06 1.000418305397033691e+00
2.460888337501464412e+06 1.000733137130737305e+00
2.460888337567595765e+06 1.000931620597839355e+00
2.460888337633727118e+06 1.000841498374938965e+00
2.460888337699858006e+06 1.001218676567077637e+00
2.460888337765989359e+06 9.999573826789855957e-01
2.460888337832120713e+06 9.984515905380249023e-01
2.460888337898251601e+06 9.998933672904968262e-01
2.460888337964382954e+06 9.998573064804077148e-01
2.460888338030514307e+06 1.000907063484191895e+00
2.460888338096645195e+06 9.999474883079528809e-01
2.460888338162776548e+06 9.998523592948913574e-01
2.460888338228907902e+06 1.001043200492858887e+00
2.460888338295038790e+06 1.001710772514343262e+00
2.460888338361170143e+06 1.001274466514587402e+00
2.460888338427301496e+06 9.995554685592651367e-01
2.460888338493432850e+06 1.000332951545715332e+00
2.460888338559563737e+06 9.997392296791076660e-01
2.460888338625695091e+06 1.001320362091064453e+00
2.460888338691826444e+06 1.000861167907714844e+00
2.460888338757957332e+06 1.000885725021362305e+00
2.460888338824088685e+06 1.001760005950927734e+00
2.460888338890220039e+06 1.001217007637023926e+00
2.460888338956350926e+06 1.001254796981811523e+00
2.460888339022482280e+06 1.000657796859741211e+00
2.460888339088613633e+06 1.000972628593444824e+00
2.460888339154744521e+06 1.002027392387390137e+00
2.460888339220875874e+06 1.001200675964355469e+00
2.460888339287007228e+06 1.001218676567077637e+00
2.460888339353138115e+06 1.000396966934204102e+00
2.460888339419269469e+06 1.001154780387878418e+00
2.460888339485400822e+06 1.001755118370056152e+00
2.460888339551532175e+06 1.001366376876831055e+00
2.460888339617663063e+06 1.000733137130737305e+00
2.460888339683794416e+06 1.000064015388488770e+00
2.460888339749925770e+06 1.001837015151977539e+00
2.460888339816056658e+06 9.994833469390869141e-01
2.460888339882188011e+06 1.000396966934204102e+00
2.460888339948319364e+06 9.993701577186584473e-01
2.460888340014450252e+06 9.998983144760131836e-01
2.460888340080581605e+06 1.000396966934204102e+00
2.460888340146712959e+06 1.000949740409851074e+00
2.460888340212843847e+06 1.000416636466979980e+00
2.460888340278975200e+06 1.000451087951660156e+00
2.460888340345106553e+06 1.000034451484680176e+00
2.460888340411237441e+06 1.000995635986328125e+00
2.460888340477368794e+06 9.995653629302978516e-01
2.460888340543500148e+06 1.001015305519104004e+00
2.460888340609631501e+06 1.000843048095703125e+00
2.460888340675762389e+06 1.001509070396423340e+00
2.460888340741893742e+06 1.001715660095214844e+00
2.460888340808025096e+06 1.000751256942749023e+00
2.460888340874155983e+06 9.995407462120056152e-01
2.460888340940287337e+06 1.000316619873046875e+00
2.460888341006418690e+06 1.000551104545593262e+00
2.460888341072549578e+06 1.001290917396545410e+00
2.460888341138680931e+06 1.001479506492614746e+00
2.460888341204812285e+06 9.997966289520263672e-01
2.460888341270943172e+06 1.001792788505554199e+00
2.460888341337074526e+06 9.997523427009582520e-01
2.460888341403205879e+06 1.000998854637145996e+00
2.460888341469336767e+06 1.000303387641906738e+00
2.460888341535468120e+06 1.001023530960083008e+00
2.460888341601599474e+06 1.000787258148193359e+00
2.460888341667730827e+06 1.000733137130737305e+00
2.460888341733861715e+06 1.001195788383483887e+00
2.460888341799993068e+06 9.988862872123718262e-01
2.460888341866124421e+06 1.001691102981567383e+00
2.460888341932255309e+06 1.000618338584899902e+00
2.460888341998386662e+06 1.000769257545471191e+00
2.460888342064518016e+06 9.992421865463256836e-01
2.460888342130648904e+06 1.001241683959960938e+00
2.460888342196780257e+06 1.001322031021118164e+00
2.460888342262911610e+06 1.002025723457336426e+00
2.460888342329042498e+06 1.001164555549621582e+00
2.460888342395173851e+06 1.001507401466369629e+00
2.460888342461305205e+06 1.001212120056152344e+00
2.460888342527436092e+06 1.000154137611389160e+00
2.460888342593567446e+06 9.999294877052307129e-01
2.460888342659698799e+06 9.996719360351562500e-01
2.460888342725830153e+06 9.984483122825622559e-01
2.460888342791961040e+06 9.998966455459594727e-01
2.460888342858092394e+06 1.000521540641784668e+00
2.460888342924223747e+06 1.000638008117675781e+00
2.460888342990354635e+06 1.000829935073852539e+00
2.460888343056485988e+06 9.999245405197143555e-01
2.460888343122617342e+06 1.001673102378845215e+00
2.460888343188748229e+06 9.994570612907409668e-01
2.460888343254879583e+06 1.000980854034423828e+00
2.460888343321010936e+06 9.994062185287475586e-01
2.460888343387141824e+06 1.001904368400573730e+00
2.460888343453273177e+06 1.000365734100341797e+00
2.460888343519404531e+06 1.000154137611389160e+00
2.460888343585535418e+06 1.000405192375183105e+00
2.460888343651666772e+06 1.000416636466979980e+00
2.460888343717798125e+06 1.000759482383728027e+00
2.460888343783929013e+06 1.000127911567687988e+00
2.460888343850060366e+06 9.996539354324340820e-01
2.460888343916191719e+06 1.000580668449401855e+00
2.460888343982323073e+06 1.000452756881713867e+00
2.460888344048453961e+06 1.000731587409973145e+00
2.460888344114585314e+06 1.000324726104736328e+00
2.460888344180716667e+06 1.000910282135009766e+00
2.460888344246847555e+06 9.994816780090332031e-01
2.460888344312978908e+06 9.999032020568847656e-01
2.460888344379110262e+06 9.998753666877746582e-01
2.460888344445241150e+06 1.001646757125854492e+00
2.460888344511372503e+06 1.001551628112792969e+00
2.460888344577503856e+06 1.001187562942504883e+00
2.460888344643634744e+06 1.000669240951538086e+00
2.460888344709766097e+06 1.001138329505920410e+00
2.460888344775897451e+06 1.000255823135375977e+00
2.460888344842028338e+06 1.000393629074096680e+00
2.460888344908159692e+06 9.997752904891967773e-01
2.460888344974291045e+06 9.997785687446594238e-01
2.460888345040422399e+06 9.993799924850463867e-01
2.460888345106553286e+06 1.001192450523376465e+00
2.460888345172684640e+06 1.000911951065063477e+00
2.460888345238815993e+06 9.999655485153198242e-01
2.460888345304946881e+06 1.000880837440490723e+00
2.460888345371078234e+06 1.000218152999877930e+00
2.460888345437209588e+06 1.000267386436462402e+00
2.460888345503340475e+06 1.001012086868286133e+00
2.460888345569471829e+06 1.001077651977539062e+00
2.460888345635603182e+06 1.001144886016845703e+00
2.460888345701734070e+06 1.000369071960449219e+00
2.460888345767865423e+06 1.000762701034545898e+00
2.460888345833996776e+06 9.995374679565429688e-01
2.460888345900127664e+06 9.996703267097473145e-01
2.460888345966259018e+06 1.000228047370910645e+00
2.460888346032390371e+06 1.001381039619445801e+00
2.460888346098521724e+06 1.002247095108032227e+00
2.460888346164652612e+06 1.000455975532531738e+00
2.460888346230783965e+06 9.999360442161560059e-01
2.460888346296915319e+06 1.000885725021362305e+00
2.460888346363046207e+06 9.998688101768493652e-01
2.460888346429177560e+06 1.000605225563049316e+00
2.460888346495308913e+06 1.000475645065307617e+00
2.460888346561439801e+06 1.001363039016723633e+00
2.460888346627571154e+06 1.001620531082153320e+00
2.460888346693702508e+06 1.001244902610778809e+00
2.460888346759833395e+06 1.001472949981689453e+00
2.460888346825964749e+06 9.999393224716186523e-01
2.460888346892096102e+06 9.992405772209167480e-01
2.460888346958226990e+06 1.001764893531799316e+00
2.460888347024358343e+06 1.000472426414489746e+00
2.460888347090489697e+06 1.001116991043090820e+00
2.460888347156621050e+06 1.001348257064819336e+00
2.460888347222751938e+06 9.997293353080749512e-01
2.460888347288883291e+06 1.000764369964599609e+00
2.460888347355014645e+06 1.000426411628723145e+00
2.460888347421145532e+06 9.989699125289916992e-01
2.460888347487276886e+06 9.998047947883605957e-01
2.460888347553408239e+06 1.000802040100097656e+00
2.460888347619539127e+06 1.000756144523620605e+00
2.460888347685670480e+06 1.001028418540954590e+00
2.460888347751801834e+06 1.000547885894775391e+00
2.460888347817932721e+06 1.000731587409973145e+00
2.460888347884064075e+06 1.000882506370544434e+00
2.460888347950195428e+06 9.997014999389648438e-01
2.460888348016326316e+06 9.992914199829101562e-01
2.460888348082457669e+06 1.001036643981933594e+00
2.460888348148589022e+06 1.000031113624572754e+00
2.460888348214720376e+06 1.000867724418640137e+00
2.460888348280851264e+06 1.000246047973632812e+00
2.460888348346982617e+06 9.999245405197143555e-01
2.460888348413113970e+06 1.000054121017456055e+00
2.460888348479244858e+06 1.000907063484191895e+00
2.460888348545376211e+06 1.000424861907958984e+00
2.460888348611507565e+06 1.001254796981811523e+00
2.460888348677638453e+06 9.999803304672241211e-01
2.460888348743769806e+06 9.991470575332641602e-01
2.460888348809901159e+06 1.001568078994750977e+00
2.460888348876032047e+06 1.000501871109008789e+00
2.460888348942163400e+06 9.996194839477539062e-01
2.460888349008294754e+06 1.001901030540466309e+00
2.460888349074425641e+06 1.000346064567565918e+00
2.460888349140556995e+06 1.000382184982299805e+00
2.460888349206688348e+06 1.000467419624328613e+00
2.460888349272819236e+06 1.000249266624450684e+00
2.460888349338950589e+06 1.000583887100219727e+00
2.460888349405081943e+06 1.000534772872924805e+00
2.460888349471213296e+06 1.001151442527770996e+00
2.460888349537344184e+06 1.001095652580261230e+00
2.460888349603475537e+06 9.995538592338562012e-01
2.460888349669606891e+06 1.001623868942260742e+00
2.460888349735737778e+06 1.001443386077880859e+00
2.460888349801869132e+06 9.998392462730407715e-01
2.460888349868000485e+06 1.001312136650085449e+00
2.460888349934131373e+06 9.997129440307617188e-01
2.460888350000262726e+06 1.002197980880737305e+00
2.460888350066394079e+06 1.000388741493225098e+00
2.460888350132524967e+06 1.001002192497253418e+00
2.460888350198656321e+06 9.992897510528564453e-01
2.460888350264787674e+06 1.000662684440612793e+00
2.460888350330918562e+06 1.000290274620056152e+00
2.460888350397049915e+06 1.000680685043334961e+00
2.460888350463181268e+06 1.001695990562438965e+00
2.460888350529312622e+06 9.999163746833801270e-01
2.460888350595443510e+06 1.000164031982421875e+00
2.460888350661574863e+06 1.000659346580505371e+00
2.460888350727706216e+06 9.998638629913330078e-01
2.460888350793837104e+06 9.997703433036804199e-01
2.460888350859968457e+06 9.991126060485839844e-01
2.460888350926099811e+06 9.998458027839660645e-01
2.460888350992230698e+06 1.000344395637512207e+00
2.460888351058362052e+06 1.000802040100097656e+00
2.460888351124493405e+06 1.000562548637390137e+00
2.460888351190624293e+06 9.997195005416870117e-01
2.460888351256755646e+06 1.000578999519348145e+00
2.460888351322887000e+06 9.999048709869384766e-01
2.460888351389017887e+06 9.998589158058166504e-01
2.460888351455149241e+06 9.998409152030944824e-01
2.460888351521280594e+06 1.000465869903564453e+00
2.460888351587411948e+06 9.999442100524902344e-01
2.460888351653542835e+06 9.995374679565429688e-01
2.460888351719674189e+06 1.001371264457702637e+00
2.460888351785805542e+06 1.001654982566833496e+00
2.460888351851936430e+06 1.000646233558654785e+00
2.460888351918067783e+06 1.001072764396667480e+00
2.460888351984199136e+06 1.000818490982055664e+00
2.460888352050330024e+06 1.000249266624450684e+00
2.460888352116461378e+06 1.000387072563171387e+00
2.460888352182592731e+06 9.990257024765014648e-01
2.460888352248723619e+06 1.000654458999633789e+00
2.460888352314854972e+06 9.993701577186584473e-01
2.460888352380986325e+06 1.001600861549377441e+00
2.460888352447117213e+06 1.000944733619689941e+00
2.460888352513248567e+06 9.996096491813659668e-01
2.460888352579379920e+06 1.000224709510803223e+00
2.460888352645510808e+06 1.001477837562561035e+00
2.460888352711642161e+06 9.992340207099914551e-01
2.460888352777773514e+06 1.000818490982055664e+00
2.460888352843904868e+06 1.001461505889892578e+00
2.460888352910035755e+06 9.995440244674682617e-01
2.460888352976167109e+06 1.001640200614929199e+00
2.460888353042298462e+06 9.999474883079528809e-01
2.460888353108429350e+06 1.000221490859985352e+00
2.460888353174560703e+06 1.000510096549987793e+00
2.460888353240692057e+06 1.000031113624572754e+00
2.460888353306822944e+06 1.000457644462585449e+00
2.460888353372954298e+06 1.000013113021850586e+00
2.460888353439085651e+06 9.996227622032165527e-01
2.460888353505216539e+06 9.991585612297058105e-01
2.460888353571347892e+06 1.000111579895019531e+00
2.460888353637479246e+06 9.998031854629516602e-01
2.460888353703610599e+06 1.001279354095458984e+00
2.460888353769741487e+06 1.000218152999877930e+00
2.460888353835872840e+06 9.998244643211364746e-01
2.460888353902004194e+06 1.000631451606750488e+00
2.460888353968135081e+06 9.996194839477539062e-01
2.460888354034266435e+06 1.000521540641784668e+00
2.460888354100397788e+06 1.000346064567565918e+00
2.460888354166528676e+06 1.001151442527770996e+00
2.460888354232660029e+06 9.994291663169860840e-01
2.460888354298791382e+06 9.999343752861022949e-01
2.460888354364922270e+06 9.994931817054748535e-01
2.460888354431053624e+06 9.999721050262451172e-01
2.460888354497184977e+06 1.000898838043212891e+00
2.460888354563315865e+06 1.000075459480285645e+00
2.460888354629447218e+06 9.989764690399169922e-01
2.460888354695578571e+06 1.000173807144165039e+00
2.460888354761709459e+06 1.000036120414733887e+00
2.460888354827840813e+06 1.000870943069458008e+00
2.460888354893972166e+06 9.997195005416870117e-01
2.460888354960103519e+06 9.996407628059387207e-01
2.460888355026234407e+06 9.991979002952575684e-01
2.460888355092365760e+06 1.001026749610900879e+00
2.460888355158497114e+06 9.997654557228088379e-01
2.460888355224628001e+06 1.000009894371032715e+00
2.460888355290759355e+06 1.001645207405090332e+00
2.460888355356890708e+06 9.995473027229309082e-01
2.460888355423021596e+06 1.001399159431457520e+00
2.460888355489152949e+06 1.000483870506286621e+00
2.460888355555284303e+06 1.000741362571716309e+00
2.460888355621415190e+06 1.000011444091796875e+00
2.460888355687546544e+06 1.000995635986328125e+00
2.460888355753677897e+06 9.995407462120056152e-01
2.460888355819808785e+06 1.000272274017333984e+00
2.460888355885940138e+06 1.001007080078125000e+00
2.460888355952071492e+06 1.000301837921142578e+00
2.460888356018202845e+06 1.001048088073730469e+00
2.460888356084333733e+06 1.000190258026123047e+00
2.460888356150465086e+06 9.996752142906188965e-01
2.460888356216596439e+06 1.001059651374816895e+00
2.460888356282727327e+06 1.000475645065307617e+00
2.460888356348858681e+06 1.000734806060791016e+00
2.460888356414990034e+06 1.000751256942749023e+00
2.460888356481120922e+06 1.000698685646057129e+00
2.460888356547252275e+06 9.990125894546508789e-01
2.460888356613383628e+06 1.000464200973510742e+00
2.460888356679514516e+06 1.000200152397155762e+00
2.460888356745645870e+06 1.000971078872680664e+00
2.460888356811777223e+06 1.001625537872314453e+00
2.460888356877908111e+06 1.001263022422790527e+00
2.460888356944039464e+06 9.994357824325561523e-01
2.460888357010170817e+06 1.000866055488586426e+00
2.460888357076302171e+06 9.994849562644958496e-01
2.460888357142433058e+06 9.995226860046386719e-01
2.460888357208564412e+06 1.000369071960449219e+00
2.460888357274695765e+06 9.994488954544067383e-01
2.460888357340826653e+06 1.000508427619934082e+00
2.460888357406958006e+06 1.001092433929443359e+00
2.460888357473089360e+06 1.000844717025756836e+00
2.460888357539220247e+06 1.000592112541198730e+00
2.460888357605351601e+06 1.001287579536437988e+00
2.460888357671482954e+06 1.001062870025634766e+00
2.460888357737613842e+06 1.000228047370910645e+00
2.460888357803745195e+06 9.999540448188781738e-01
2.460888357869876549e+06 1.000757813453674316e+00
2.460888357936007436e+06 1.001689434051513672e+00
2.460888358002138790e+06 1.000037670135498047e+00
2.460888358068270143e+06 9.999622702598571777e-01
2.460888358134401031e+06 1.000895619392395020e+00
2.460888358200532384e+06 1.000485539436340332e+00
2.460888358266663738e+06 1.000861167907714844e+00
2.460888358332795091e+06 9.987534284591674805e-01
2.460888358398925979e+06 9.991946220397949219e-01
2.460888358465057332e+06 9.996293187141418457e-01
2.460888358531188685e+06 1.000506877899169922e+00
2.460888358597319573e+06 9.989452958106994629e-01
2.460888358663450927e+06 1.001558184623718262e+00
2.460888358729582280e+06 1.000401854515075684e+00
2.460888358795713168e+06 1.000269055366516113e+00
2.460888358861844521e+06 1.000369071960449219e+00
2.460888358927975874e+06 1.000908732414245605e+00
2.460888358994106762e+06 1.000867724418640137e+00
2.460888359060238115e+06 9.994767904281616211e-01
2.460888359126369469e+06 1.000344395637512207e+00
2.460888359192500357e+06 1.000291943550109863e+00
2.460888359258631710e+06 9.996374845504760742e-01
